counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54574,866,32775,32563,33378,32779,32782,32783,55897,287
54575,866,32776,32572,33404,32778,32781,32782,55897,288
54576,866,32775,32556,33378,32779,32781,32783,55897,289
54577,870,32776,32564,33339,32778,32781,32782,55898,288
54578,866,32775,32561,33406,32778,32780,32782,55897,287
54579,865,32776,32544,33383,32779,32780,32782,55898,288
54580,866,32775,32528,33349,32779,32781,32782,55899,288
54581,866,32775,32565,33411,32780,32782,32782,55897,288
54582,866,32776,32561,33393,32778,32781,32782,55897,288
54583,863,32776,32561,33350,32779,32781,32782,55898,288
54584,869,32776,32558,33420,32779,32781,32783,55898,287
54585,866,32776,32548,33381,32780,32781,32782,55899,289
54586,871,32776,32523,33351,32780,32781,32782,55899,288
54587,866,32776,32564,33411,32779,32780,32781,55899,288
54588,865,32776,32566,33381,32778,32781,32783,55899,289
54589,864,32776,32569,33336,32778,32781,32781,55897,287
54590,866,32776,32562,33409,32779,32781,32782,55899,287
54591,866,32776,32561,33394,32779,32781,32782,55899,287
54592,866,32775,32558,33354,32779,32781,32782,55898,287
54593,866,32776,32543,33414,32778,32781,32781,55899,287
54594,865,32775,32529,33401,32778,32782,32783,55900,288
54595,862,32775,32526,33366,32779,32781,32782,55897,288
54596,866,32777,32574,33364,32779,32780,32783,55899,288
54597,866,32776,32575,33405,32779,32781,32782,55898,287
54598,866,32775,32565,33375,32779,32782,32782,55898,289
54599,866,32777,32566,33339,32779,32781,32783,55897,287
54600,866,32776,32564,33410,32779,32781,32782,55899,288
54601,872,32776,32558,33388,32779,32782,32783,55898,288
54602,865,32776,32543,33356,32778,32781,32783,55899,288
