Date,Time,time_passed_since_start,ADS Reading 1,Current 1,ADS Reading 2,Current 2,ADS Reading 3,Volts 1,Lost Data
2026-03-17,00:33:39.829863,51097,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,51129,88,0.33,91,0.34125,3,0.00675,0
2026-03-17,00:33:39.829863,51160,89,0.33375,94,0.3525,3,0.00675,0
2026-03-17,00:33:39.829863,51192,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,51223,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,51255,90,0.3375,92,0.345,3,0.00675,0
2026-03-17,00:33:39.829863,51286,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,51318,90,0.3375,94,0.3525,4,0.009,0
2026-03-17,00:33:39.829863,51349,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:33:39.829863,51381,91,0.34125,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,51412,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,51444,90,0.3375,92,0.345,2,0.0045,0
2026-03-17,00:33:39.829863,51475,91,0.34125,92,0.345,4,0.009,0
2026-03-17,00:33:39.829863,51506,90,0.3375,93,0.34875,4,0.009,0
2026-03-17,00:33:39.829863,51538,91,0.34125,92,0.345,2,0.0045,0
2026-03-17,00:33:39.829863,51570,90,0.3375,91,0.34125,2,0.0045,0
2026-03-17,00:33:42.283079,53187,28,0.105,47,0.17625,2,0.0045,0
2026-03-17,00:33:42.283079,53219,74,0.2775,80,0.3,4,0.009,0
2026-03-17,00:33:42.283079,53252,82,0.3075,86,0.3225,3,0.00675,0
2026-03-17,00:33:42.283079,53284,87,0.32625,88,0.33,4,0.009,0
2026-03-17,00:33:42.283079,53315,90,0.3375,91,0.34125,3,0.00675,0
2026-03-17,00:33:42.283079,53346,90,0.3375,94,0.3525,3,0.00675,0
2026-03-17,00:33:42.283079,53379,88,0.33,89,0.33375,2,0.0045,0
2026-03-17,00:33:42.283079,53410,89,0.33375,92,0.345,1,0.00225,0
2026-03-17,00:33:42.283079,53442,91,0.34125,92,0.345,3,0.00675,0
2026-03-17,00:33:42.283079,53474,89,0.33375,91,0.34125,3,0.00675,0
2026-03-17,00:33:42.283079,53505,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:42.283079,53537,91,0.34125,94,0.3525,4,0.009,0
2026-03-17,00:33:42.283079,53568,88,0.33,92,0.345,3,0.00675,0
